,0,1,2,3,4,5,6,7,8,9,10
292,InitialIncurredCalimsCost,WeeklyWages,C(MaritalStatus),C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+C(MaritalStatus)+C(PartTimeFullTime)+++++0+0
293,InitialIncurredCalimsCost,WeeklyWages,C(MaritalStatus),C(Gender),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+C(MaritalStatus)+C(Gender)+++++0+0
294,InitialIncurredCalimsCost,WeeklyWages,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0+0
295,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,,,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren++++++0+0
296,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(PartTimeFullTime)+++++0+0
297,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(Gender),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(Gender)+++++0+0
298,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0+0
299,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(MaritalStatus)+++++0+0
300,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
301,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)++++0+0
302,InitialIncurredCalimsCost,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
303,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,,,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther++++++0+0
304,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(PartTimeFullTime)+++++0+0
305,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(Gender),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(Gender)+++++0+0
306,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(Gender)+C(PartTimeFullTime)++++0+0
307,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(MaritalStatus)+++++0+0
308,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
309,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)++++0+0
310,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
311,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,,,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+++++0+0
312,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(PartTimeFullTime)++++0+0
313,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(Gender),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(Gender)++++0+0
314,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)+++0+0
315,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),,,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)++++0+0
316,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++0+0
317,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+++0+0
318,InitialIncurredCalimsCost,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,0,0,InitialIncurredCalimsCost+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++0+0
319,InitialIncurredCalimsCost,HoursWorkedPerWeek,,,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+++++++0+0
320,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(PartTimeFullTime),,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(PartTimeFullTime)++++++0+0
321,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(Gender),,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(Gender)++++++0+0
322,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(Gender),C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(Gender)+C(PartTimeFullTime)+++++0+0
323,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(MaritalStatus),,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(MaritalStatus)++++++0+0
324,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(MaritalStatus),C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(MaritalStatus)+C(PartTimeFullTime)+++++0+0
325,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(MaritalStatus),C(Gender),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(MaritalStatus)+C(Gender)+++++0+0
326,InitialIncurredCalimsCost,HoursWorkedPerWeek,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0+0
327,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren++++++0+0
328,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(PartTimeFullTime)+++++0+0
329,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(Gender),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(Gender)+++++0+0
330,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0+0
331,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+++++0+0
332,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
333,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)++++0+0
334,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
335,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther++++++0+0
336,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(PartTimeFullTime)+++++0+0
337,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(Gender),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(Gender)+++++0+0
338,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(Gender)+C(PartTimeFullTime)++++0+0
339,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+++++0+0
340,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
341,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)++++0+0
342,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
343,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+++++0+0
344,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(PartTimeFullTime)++++0+0
345,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)++++0+0
346,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)+++0+0
347,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)++++0+0
348,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++0+0
349,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+++0+0
350,InitialIncurredCalimsCost,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++0+0
351,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages++++++0+0
352,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(PartTimeFullTime)+++++0+0
353,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(Gender),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(Gender)+++++0+0
354,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(Gender)+C(PartTimeFullTime)++++0+0
355,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+++++0+0
356,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
357,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(Gender)++++0+0
358,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
359,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+++++0+0
360,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(PartTimeFullTime)++++0+0
361,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(Gender),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(Gender)++++0+0
362,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(Gender)+C(PartTimeFullTime)+++0+0
363,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)++++0+0
364,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++0+0
365,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)+++0+0
366,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++0+0
367,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+++++0+0
368,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(PartTimeFullTime)++++0+0
369,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(Gender),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(Gender)++++0+0
370,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(Gender)+C(PartTimeFullTime)+++0+0
371,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)++++0+0
372,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)+++0+0
373,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)+++0+0
374,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++0+0
375,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,,,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren++++0+0
376,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(PartTimeFullTime)+++0+0
377,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(Gender),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(Gender)+++0+0
378,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)++0+0
379,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),,,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+++0+0
380,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++0+0
381,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)++0+0
382,InitialIncurredCalimsCost,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),0,0,InitialIncurredCalimsCost+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+0+0
383,InitialIncurredCalimsCost,DaysWorkedPerWeek,,,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+++++++0+0
384,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(PartTimeFullTime),,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(PartTimeFullTime)++++++0+0
385,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(Gender),,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(Gender)++++++0+0
386,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(Gender),C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(Gender)+C(PartTimeFullTime)+++++0+0
387,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(MaritalStatus),,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(MaritalStatus)++++++0+0
388,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(MaritalStatus),C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(MaritalStatus)+C(PartTimeFullTime)+++++0+0
389,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(MaritalStatus),C(Gender),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(MaritalStatus)+C(Gender)+++++0+0
390,InitialIncurredCalimsCost,DaysWorkedPerWeek,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0+0
391,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren++++++0+0
392,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(PartTimeFullTime)+++++0+0
393,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(Gender),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(Gender)+++++0+0
394,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0+0
395,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+++++0+0
396,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
397,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)++++0+0
398,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
399,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther++++++0+0
400,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(PartTimeFullTime),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(PartTimeFullTime)+++++0+0
401,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(Gender),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(Gender)+++++0+0
402,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(Gender),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(Gender)+C(PartTimeFullTime)++++0+0
403,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+++++0+0
404,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)++++0+0
405,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)++++0+0
406,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0+0
407,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,DependentChildren,,,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+DependentChildren+++++0+0
408,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(PartTimeFullTime)++++0+0
409,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)++++0+0
410,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)+++0+0
411,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),,,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)++++0+0
412,InitialIncurredCalimsCost,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,0,0,InitialIncurredCalimsCost+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++0+0
